MSSubClass,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SalePrice
2.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,784.0,3.0,784.0,784.0,0.0,2.0,3.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,109500.0
11.0,12.0,6.0,99.0,41.0,1.0,0.0,2.0,5.0,2.0,1454.0,4.0,1434.0,1434.0,2.0,2.0,4.0,1.0,4.0,89.0,1.0,2.0,527.0,189000.0
14.0,18.0,4.0,47.0,10.0,1.0,0.0,1.0,5.0,1.0,1013.0,2.0,1160.0,2126.0,2.0,1.0,5.0,0.0,4.0,17.0,2.0,2.0,538.0,185000.0
5.0,19.0,6.0,97.0,50.0,1.0,0.0,2.0,5.0,2.0,600.0,4.0,520.0,1223.0,2.0,2.0,2.0,0.0,1.0,81.0,1.0,2.0,480.0,147400.0
11.0,10.0,5.0,52.0,12.0,2.0,387.0,1.0,2.0,1.0,1392.0,2.0,1392.0,1392.0,0.0,1.0,4.0,2.0,4.0,37.0,1.0,2.0,458.0,166000.0
5.0,19.0,6.0,97.0,50.0,1.0,0.0,1.0,5.0,2.0,600.0,4.0,520.0,1200.0,2.0,2.0,2.0,0.0,1.0,81.0,1.0,2.0,480.0,151000.0
14.0,16.0,6.0,96.0,42.0,2.0,223.0,2.0,5.0,2.0,941.0,4.0,941.0,1829.0,2.0,2.0,5.0,1.0,4.0,84.0,1.0,2.0,613.0,237000.0
11.0,10.0,5.0,67.0,29.0,2.0,180.0,1.0,2.0,1.0,1516.0,2.0,1516.0,1516.0,0.0,1.0,4.0,0.0,4.0,48.0,1.0,2.0,472.0,167000.0
11.0,10.0,4.0,43.0,11.0,2.0,136.0,1.0,2.0,1.0,1144.0,3.0,1144.0,1144.0,0.0,1.0,4.0,0.0,4.0,32.0,0.0,2.0,456.0,139950.0
11.0,6.0,3.0,22.0,47.0,1.0,0.0,1.0,2.0,2.0,1067.0,2.0,1067.0,1067.0,2.0,2.0,2.0,0.0,4.0,85.0,0.0,2.0,436.0,128000.0
0.0,5.0,4.0,38.0,15.0,1.0,0.0,1.0,1.0,1.0,1559.0,3.0,1559.0,1559.0,0.0,1.0,3.0,0.0,1.0,22.0,0.0,2.0,812.0,153500.0
5.0,2.0,5.0,40.0,15.0,2.0,158.0,1.0,2.0,1.0,483.0,2.0,483.0,987.0,0.0,1.0,3.0,0.0,1.0,26.0,0.0,1.0,264.0,100000.0
11.0,16.0,4.0,105.0,57.0,1.0,0.0,1.0,5.0,2.0,1099.0,4.0,1099.0,1099.0,0.0,2.0,4.0,0.0,4.0,73.0,0.0,1.0,352.0,144000.0
6.0,4.0,4.0,18.0,47.0,1.0,0.0,1.0,2.0,1.0,768.0,4.0,768.0,1200.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,1.0,240.0,130500.0
9.0,8.0,5.0,23.0,1.0,1.0,0.0,1.0,1.0,1.0,672.0,2.0,810.0,1482.0,2.0,0.0,5.0,0.0,1.0,91.0,0.0,1.0,400.0,140000.0
9.0,5.0,4.0,59.0,53.0,1.0,0.0,1.0,5.0,1.0,650.0,3.0,958.0,1539.0,2.0,2.0,7.0,1.0,1.0,69.0,0.0,2.0,686.0,157500.0
10.0,10.0,5.0,62.0,22.0,2.0,183.0,1.0,2.0,1.0,1127.0,2.0,1165.0,1165.0,0.0,1.0,4.0,0.0,4.0,49.0,1.0,2.0,490.0,174900.0
4.0,10.0,4.0,43.0,11.0,1.0,0.0,1.0,2.0,1.0,1800.0,4.0,1800.0,1800.0,2.0,1.0,10.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,141000.0
6.0,5.0,4.0,31.0,1.0,1.0,0.0,1.0,1.0,1.0,876.0,3.0,876.0,1416.0,0.0,1.0,5.0,1.0,1.0,7.0,0.0,4.0,720.0,153900.0
7.0,6.0,4.0,60.0,35.0,1.0,0.0,1.0,2.0,2.0,1390.0,2.0,1701.0,1701.0,2.0,1.0,4.0,2.0,3.0,67.0,2.0,2.0,611.0,171000.0
14.0,12.0,6.0,90.0,55.0,2.0,137.0,2.0,5.0,2.0,740.0,4.0,1006.0,1775.0,2.0,2.0,5.0,1.0,4.0,83.0,0.0,2.0,425.0,213000.0
11.0,16.0,4.0,44.0,7.0,1.0,0.0,1.0,2.0,1.0,864.0,4.0,864.0,864.0,0.0,1.0,3.0,1.0,4.0,50.0,0.0,1.0,338.0,133500.0
6.0,18.0,5.0,79.0,52.0,1.0,0.0,1.0,1.0,1.0,907.0,2.0,1307.0,2358.0,3.0,1.0,10.0,1.0,1.0,87.0,0.0,2.0,360.0,240000.0
10.0,20.0,5.0,70.0,54.0,2.0,360.0,2.0,2.0,1.0,528.0,4.0,1094.0,1855.0,2.0,1.0,5.0,1.0,4.0,55.0,1.0,2.0,512.0,187000.0
13.0,16.0,5.0,96.0,42.0,2.0,170.0,2.0,5.0,2.0,848.0,4.0,848.0,848.0,0.0,2.0,1.0,0.0,4.0,84.0,2.0,2.0,420.0,131500.0
13.0,15.0,7.0,96.0,42.0,2.0,40.0,2.0,5.0,2.0,1273.0,4.0,1456.0,1456.0,2.0,2.0,5.0,1.0,4.0,84.0,2.0,2.0,400.0,215000.0
12.0,17.0,6.0,16.0,1.0,1.0,0.0,1.0,2.0,1.0,918.0,3.0,918.0,1646.0,2.0,1.0,5.0,2.0,1.0,12.0,0.0,1.0,240.0,164000.0
10.0,10.0,5.0,67.0,29.0,2.0,115.0,1.0,2.0,1.0,1127.0,2.0,1445.0,1445.0,0.0,1.0,5.0,1.0,4.0,48.0,1.0,2.0,645.0,158000.0
11.0,6.0,4.0,32.0,30.0,1.0,0.0,1.0,2.0,1.0,1763.0,2.0,1779.0,1779.0,0.0,1.0,4.0,1.0,4.0,36.0,0.0,2.0,454.0,170000.0
11.0,6.0,4.0,50.0,60.0,1.0,0.0,1.0,2.0,1.0,1040.0,4.0,1040.0,1040.0,0.0,1.0,4.0,0.0,1.0,28.0,0.0,1.0,260.0,127000.0
10.0,16.0,5.0,64.0,27.0,1.0,0.0,1.0,2.0,2.0,940.0,2.0,1026.0,1026.0,0.0,1.0,3.0,0.0,1.0,70.0,0.0,2.0,576.0,147000.0
14.0,14.0,5.0,100.0,47.0,1.0,0.0,1.0,5.0,2.0,702.0,3.0,702.0,1481.0,2.0,1.0,4.0,1.0,4.0,92.0,2.0,2.0,343.0,174000.0
11.0,13.0,6.0,70.0,31.0,2.0,189.0,1.0,2.0,2.0,1090.0,2.0,1370.0,1370.0,2.0,1.0,4.0,1.0,4.0,55.0,1.0,2.0,479.0,152000.0
14.0,13.0,5.0,73.0,37.0,2.0,220.0,1.0,2.0,1.0,1054.0,2.0,1512.0,2654.0,2.0,2.0,8.0,1.0,4.0,59.0,0.0,2.0,619.0,250000.0
6.0,17.0,6.0,76.0,48.0,1.0,0.0,2.0,1.0,1.0,912.0,3.0,912.0,1426.0,0.0,2.0,5.0,1.0,1.0,40.0,0.0,1.0,216.0,189950.0
3.0,6.0,4.0,55.0,18.0,1.0,0.0,1.0,5.0,1.0,1039.0,4.0,1039.0,1039.0,0.0,1.0,4.0,0.0,4.0,45.0,0.0,2.0,504.0,131500.0
11.0,12.0,5.0,71.0,32.0,1.0,0.0,1.0,5.0,2.0,1040.0,2.0,1097.0,1097.0,2.0,1.0,4.0,0.0,4.0,64.0,0.0,2.0,480.0,152000.0
11.0,10.0,4.0,56.0,13.0,1.0,0.0,1.0,2.0,1.0,1148.0,2.0,1148.0,1148.0,0.0,1.0,4.0,0.0,4.0,61.0,0.0,1.0,672.0,132500.0
11.0,19.0,6.0,103.0,58.0,1.0,0.0,2.0,5.0,3.0,1372.0,4.0,1372.0,1372.0,2.0,2.0,4.0,0.0,4.0,95.0,2.0,2.0,529.0,250580.0
11.0,10.0,4.0,33.0,16.0,2.0,76.0,1.0,2.0,1.0,1002.0,2.0,1002.0,1002.0,0.0,1.0,3.0,0.0,1.0,26.0,0.0,2.0,902.0,148500.0
11.0,21.0,7.0,102.0,56.0,3.0,274.0,2.0,5.0,2.0,1638.0,4.0,1646.0,1646.0,2.0,2.0,4.0,1.0,4.0,88.0,1.0,4.0,870.0,248900.0
11.0,6.0,3.0,43.0,11.0,1.0,0.0,1.0,2.0,1.0,1040.0,2.0,1120.0,1120.0,0.0,0.0,3.0,0.0,4.0,32.0,1.0,2.0,544.0,129000.0
14.0,14.0,4.0,38.0,1.0,1.0,0.0,1.0,0.0,1.5797610681658467,0.0,3.0,1547.0,2320.0,2.0,1.0,5.0,1.0,4.0,41.0,0.0,2.0,672.0,169000.0
14.0,12.0,6.0,90.0,54.0,2.0,246.0,2.0,5.0,2.0,1050.0,4.0,1062.0,1949.0,2.0,2.0,7.0,1.0,4.0,83.0,2.0,2.0,574.0,236000.0
11.0,10.0,4.0,50.0,20.0,1.0,0.0,1.0,2.0,1.0,894.0,3.0,894.0,894.0,0.0,1.0,3.0,0.0,1.0,28.0,0.0,1.0,308.0,109500.0
14.0,16.0,5.0,92.0,48.0,2.0,116.0,1.0,5.0,2.0,804.0,4.0,804.0,1682.0,2.0,2.0,5.0,0.0,4.0,77.0,1.0,2.0,523.0,200500.0
11.0,10.0,4.0,51.0,51.0,1.0,0.0,2.0,3.0,1.0,105.0,3.0,910.0,910.0,0.0,2.0,3.0,0.0,4.0,39.0,0.0,2.0,414.0,116000.0
8.0,10.0,4.0,10.0,1.0,1.0,0.0,2.0,2.0,1.0,832.0,3.0,1036.0,1268.0,0.0,1.0,4.0,1.0,4.0,7.0,0.0,1.0,288.0,133000.0
6.0,5.0,4.0,16.0,1.0,1.0,0.0,1.0,2.0,1.0,676.0,4.0,676.0,1131.0,0.0,1.0,3.0,0.0,1.0,12.0,0.0,1.0,200.0,66500.0
14.0,19.0,7.0,103.0,56.0,1.0,0.0,2.0,5.0,2.0,1184.0,4.0,1184.0,2610.0,2.0,3.0,11.0,1.0,5.0,88.0,2.0,2.0,550.0,303477.0
11.0,11.0,3.0,49.0,17.0,1.0,0.0,1.0,5.0,1.0,1064.0,3.0,1040.0,1040.0,0.0,1.0,3.0,0.0,4.0,27.0,0.0,2.0,648.0,132250.0
14.0,23.0,8.0,85.0,50.0,3.0,216.0,2.0,5.0,3.0,1462.0,4.0,1462.0,2224.0,2.0,3.0,10.0,1.0,4.0,78.0,2.0,4.0,738.0,350000.0
7.0,6.0,4.0,43.0,47.0,1.0,0.0,1.0,2.0,1.0,1109.0,2.0,1155.0,1155.0,0.0,2.0,4.0,0.0,1.0,58.0,0.0,2.0,576.0,148000.0
11.0,16.0,4.0,64.0,50.0,2.0,90.0,2.0,2.0,1.0,864.0,4.0,864.0,864.0,0.0,1.0,4.0,0.0,4.0,54.0,0.0,1.0,336.0,136500.0
11.0,4.0,4.0,97.0,57.0,1.0,0.0,1.0,5.0,3.0,1090.0,3.0,1090.0,1090.0,0.0,1.0,3.0,0.0,4.0,81.0,2.0,2.0,450.0,157000.0
6.0,21.0,6.0,94.0,36.0,2.0,117.0,2.0,2.0,2.0,1156.0,4.0,1187.0,1717.0,2.0,2.0,5.0,1.0,4.0,74.0,1.0,2.0,400.0,187500.0
14.0,14.0,5.0,91.0,55.0,1.0,0.0,1.0,5.0,2.0,808.0,3.0,808.0,1593.0,2.0,1.0,5.0,1.0,5.0,83.0,1.0,2.0,389.0,178000.0
12.0,8.0,3.0,15.0,1.0,1.0,0.0,2.0,5.0,1.0,795.0,2.0,954.0,2230.0,0.0,1.0,10.0,0.0,1.0,75.0,0.0,1.0,440.0,118500.0
11.0,10.0,4.0,47.0,10.0,2.0,60.0,1.0,2.0,1.0,892.0,2.0,892.0,892.0,0.0,1.0,3.0,0.0,4.0,17.0,1.0,1.0,288.0,100000.0
13.0,19.0,8.0,86.0,38.0,2.0,60.0,2.0,5.0,3.0,1698.0,4.0,1709.0,1709.0,2.0,2.0,3.0,1.0,4.0,73.0,2.0,2.0,506.0,328900.0
4.0,10.0,4.0,56.0,50.0,2.0,122.0,1.0,2.0,1.0,1626.0,4.0,1712.0,1712.0,2.0,1.0,7.0,0.0,4.0,81.0,2.0,2.0,588.0,145000.0
6.0,4.0,4.0,32.0,6.0,1.0,0.0,1.0,5.0,1.0,816.0,2.0,872.0,1393.0,0.0,1.0,7.0,0.0,4.0,36.0,0.0,1.0,300.0,135500.0
11.0,10.0,7.0,33.0,16.0,1.0,0.0,2.0,5.0,1.0,2217.0,4.0,2217.0,2217.0,2.0,2.0,7.0,1.0,4.0,43.0,0.0,2.0,621.0,268000.0
11.0,10.0,5.0,51.0,21.0,2.0,90.0,1.0,2.0,1.0,1505.0,4.0,1505.0,1505.0,0.0,1.0,4.0,1.0,4.0,39.0,1.0,2.0,505.0,149500.0
6.0,10.0,4.0,10.0,57.0,1.0,0.0,1.0,2.0,1.0,672.0,4.0,672.0,924.0,0.0,1.0,4.0,1.0,1.0,84.0,0.0,2.0,576.0,122900.0
14.0,6.0,5.0,64.0,27.0,2.0,92.0,1.0,2.0,1.0,918.0,3.0,918.0,1683.0,2.0,1.0,5.0,1.0,4.0,54.0,1.0,2.0,440.0,172500.0
11.0,6.0,5.0,49.0,42.0,1.0,0.0,1.0,2.0,1.0,1059.0,2.0,1068.0,1068.0,0.0,1.0,4.0,0.0,4.0,27.0,1.0,1.0,264.0,154500.0
11.0,6.0,4.0,41.0,3.0,1.0,0.0,1.0,5.0,2.0,1383.0,2.0,1383.0,1383.0,0.0,1.0,4.0,1.0,4.0,29.0,0.0,1.0,354.0,165000.0
4.0,12.0,4.0,58.0,23.0,1.0,0.0,1.0,0.0,1.5797610681658467,0.0,2.0,1535.0,1535.0,2.0,1.0,7.0,0.0,4.0,41.0,0.0,2.0,400.0,118858.0
14.0,10.0,5.0,49.0,17.0,2.0,415.0,1.0,2.0,1.0,780.0,2.0,983.0,1796.0,0.0,1.0,7.0,1.0,4.0,27.0,1.0,2.0,483.0,140000.0
0.0,1.0,3.0,39.0,1.0,1.0,0.0,1.0,1.0,1.0,951.0,4.0,951.0,951.0,0.0,1.0,4.0,0.0,1.0,38.0,0.0,1.0,327.0,106500.0
4.0,12.0,4.0,58.0,23.0,1.0,0.0,1.0,0.0,1.5797610681658467,0.0,2.0,1120.0,2240.0,2.0,1.0,9.0,0.0,1.0,41.0,0.0,2.0,528.0,142953.0
11.0,23.0,8.0,106.0,60.0,3.0,760.0,3.0,5.0,3.0,2330.0,4.0,2364.0,2364.0,2.0,3.0,11.0,2.0,4.0,94.0,2.0,4.0,820.0,611657.0
11.0,6.0,4.0,43.0,54.0,1.0,0.0,1.0,2.0,1.0,912.0,2.0,1236.0,1236.0,0.0,1.0,4.0,1.0,4.0,32.0,0.0,1.0,288.0,135000.0
11.0,10.0,3.0,26.0,2.0,1.0,0.0,1.0,2.0,1.0,858.0,2.0,858.0,858.0,0.0,1.0,2.0,0.0,1.0,41.0,0.0,1.0,684.0,110000.0
11.0,10.0,4.0,52.0,38.0,1.0,0.0,1.0,2.0,1.0,992.0,2.0,1306.0,1306.0,0.0,1.0,3.0,0.0,1.0,59.0,0.0,1.0,756.0,153000.0
14.0,14.0,6.0,96.0,42.0,1.0,0.0,2.0,5.0,2.0,783.0,4.0,807.0,1509.0,2.0,2.0,7.0,1.0,4.0,84.0,2.0,2.0,393.0,180000.0
11.0,14.0,6.0,102.0,57.0,2.0,27.0,2.0,5.0,2.0,1670.0,4.0,1670.0,1670.0,2.0,2.0,5.0,1.0,4.0,93.0,1.0,4.0,690.0,240000.0
11.0,6.0,4.0,47.0,10.0,2.0,75.0,1.0,2.0,1.0,876.0,2.0,902.0,902.0,0.0,1.0,4.0,0.0,4.0,17.0,0.0,1.0,288.0,125500.0
11.0,10.0,4.0,41.0,3.0,3.0,110.0,1.0,2.0,1.0,1056.0,2.0,1063.0,1063.0,0.0,1.0,4.0,0.0,4.0,29.0,1.0,1.0,280.0,128000.0
11.0,19.0,7.0,102.0,57.0,3.0,208.0,2.0,5.0,2.0,1623.0,4.0,1636.0,1636.0,2.0,2.0,7.0,1.0,4.0,93.0,1.0,4.0,865.0,255000.0
6.0,17.0,6.0,39.0,49.0,1.0,0.0,2.0,2.0,2.0,1017.0,3.0,1020.0,2057.0,0.0,2.0,4.0,1.0,4.0,38.0,2.0,1.0,180.0,250000.0
11.0,11.0,4.0,77.0,14.0,1.0,0.0,1.0,2.0,2.0,864.0,2.0,902.0,902.0,0.0,1.0,3.0,0.0,4.0,69.0,0.0,2.0,484.0,131000.0
14.0,14.0,5.0,97.0,50.0,1.0,0.0,2.0,5.0,2.0,742.0,4.0,742.0,1484.0,2.0,2.0,7.0,1.0,4.0,81.0,2.0,2.0,390.0,174000.0
4.0,10.0,4.0,66.0,19.0,2.0,361.0,1.0,2.0,1.0,1105.0,2.0,1105.0,2274.0,2.0,1.0,9.0,0.0,1.0,52.0,0.0,2.0,480.0,154300.0
11.0,16.0,4.0,74.0,44.0,1.0,0.0,1.0,2.0,2.0,1268.0,2.0,1268.0,1268.0,0.0,2.0,3.0,0.0,1.0,54.0,0.0,1.0,252.0,143500.0
0.0,3.0,4.0,23.0,1.0,1.0,0.0,1.0,1.0,1.0,768.0,2.0,1015.0,1015.0,0.0,1.0,4.0,0.0,1.0,40.0,0.0,1.0,450.0,88000.0
4.0,17.0,4.0,10.0,1.0,1.0,0.0,1.0,2.0,1.0,1001.0,2.0,1001.0,2002.0,2.0,1.0,7.0,0.0,2.0,7.0,0.0,4.0,871.0,145000.0
5.0,19.0,5.0,106.0,59.0,3.0,76.0,2.0,5.0,2.0,612.0,4.0,612.0,1224.0,2.0,2.0,2.0,0.0,1.0,94.0,1.0,2.0,528.0,173733.0
5.0,0.0,3.0,33.0,16.0,2.0,80.0,1.0,2.0,1.0,546.0,1.0,546.0,1092.0,0.0,1.0,4.0,0.0,4.0,43.0,0.0,1.0,286.0,75000.0
11.0,1.0,1.0,10.0,1.0,1.0,0.0,1.0,2.0,1.0,480.0,2.0,480.0,480.0,1.0,1.0,2.0,0.0,1.0,24.0,0.0,1.0,308.0,35311.0
11.0,4.0,3.0,36.0,5.0,1.0,0.0,1.0,2.0,1.0,1134.0,4.0,1229.0,1229.0,0.0,1.0,4.0,0.0,4.0,9.0,1.0,1.0,284.0,135000.0
14.0,12.0,6.0,80.0,36.0,1.0,0.0,2.0,5.0,3.0,1104.0,4.0,912.0,2127.0,2.0,2.0,7.0,1.0,4.0,65.0,1.0,4.0,833.0,238000.0
11.0,10.0,5.0,48.0,53.0,1.0,0.0,3.0,2.0,2.0,1184.0,4.0,1414.0,1414.0,0.0,1.0,4.0,1.0,4.0,74.0,0.0,2.0,601.0,176500.0
14.0,12.0,5.0,100.0,54.0,2.0,105.0,2.0,5.0,2.0,928.0,4.0,936.0,1721.0,2.0,2.0,5.0,0.0,4.0,92.0,1.0,2.0,471.0,201000.0
4.0,4.0,4.0,12.0,42.0,1.0,0.0,1.0,2.0,1.0,1272.0,3.0,1272.0,2200.0,2.0,1.0,8.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,145900.0
11.0,14.0,5.0,97.0,57.0,1.0,0.0,2.0,5.0,2.0,1316.0,4.0,1316.0,1316.0,2.0,2.0,4.0,1.0,4.0,81.0,2.0,2.0,397.0,169990.0
13.0,12.0,5.0,90.0,54.0,1.0,0.0,2.0,5.0,2.0,1604.0,4.0,1617.0,1617.0,2.0,2.0,3.0,1.0,4.0,83.0,1.0,2.0,533.0,193000.0
11.0,13.0,5.0,72.0,25.0,2.0,157.0,1.0,2.0,2.0,1686.0,2.0,1686.0,1686.0,2.0,1.0,5.0,1.0,4.0,33.0,0.0,2.0,612.0,207500.0
11.0,13.0,4.0,74.0,28.0,1.0,0.0,1.0,5.0,2.0,1126.0,2.0,1126.0,1126.0,2.0,3.0,4.0,0.0,4.0,60.0,1.0,2.0,540.0,175000.0
14.0,23.0,7.0,96.0,43.0,2.0,340.0,2.0,5.0,2.0,1181.0,4.0,1234.0,2374.0,2.0,3.0,10.0,1.0,5.0,84.0,2.0,4.0,656.0,285000.0
14.0,13.0,6.0,73.0,24.0,2.0,342.0,1.0,2.0,1.0,832.0,3.0,1098.0,1978.0,2.0,1.0,8.0,1.0,4.0,59.0,1.0,2.0,486.0,176000.0
11.0,16.0,7.0,99.0,41.0,1.0,0.0,2.0,5.0,2.0,1753.0,4.0,1788.0,1788.0,2.0,3.0,5.0,1.0,4.0,89.0,1.0,2.0,522.0,236500.0
14.0,14.0,6.0,89.0,52.0,2.0,285.0,1.0,5.0,2.0,964.0,3.0,993.0,2236.0,2.0,2.0,7.0,1.0,5.0,75.0,2.0,2.0,642.0,222000.0
11.0,21.0,7.0,103.0,56.0,1.0,0.0,2.0,5.0,2.0,1466.0,4.0,1466.0,1466.0,2.0,2.0,5.0,0.0,4.0,88.0,2.0,4.0,610.0,201000.0
11.0,10.0,4.0,55.0,18.0,1.0,0.0,1.0,2.0,1.0,925.0,4.0,925.0,925.0,0.0,1.0,3.0,0.0,1.0,45.0,0.0,1.0,429.0,117500.0
11.0,19.0,8.0,102.0,57.0,3.0,302.0,3.0,5.0,3.0,1905.0,4.0,1905.0,1905.0,2.0,3.0,7.0,1.0,4.0,93.0,2.0,4.0,788.0,320000.0
11.0,16.0,6.0,85.0,43.0,2.0,210.0,2.0,5.0,2.0,1500.0,4.0,1500.0,1500.0,2.0,2.0,4.0,0.0,4.0,78.0,1.0,2.0,570.0,190000.0
11.0,10.0,6.0,66.0,56.0,1.0,0.0,1.0,2.0,2.0,585.0,4.0,2069.0,2069.0,2.0,2.0,8.0,1.0,4.0,52.0,1.0,2.0,505.0,242000.0
0.0,3.0,3.0,19.0,21.0,2.0,108.0,1.0,5.0,0.0,600.0,3.0,747.0,747.0,0.0,1.0,3.0,0.0,1.0,39.0,0.0,2.0,528.0,79900.0
11.0,12.0,6.0,96.0,42.0,1.4724517906336088,103.68526170798899,2.0,5.0,2.0,1176.0,4.0,1200.0,1200.0,2.0,2.0,3.0,0.0,4.0,84.0,1.0,2.0,555.0,184900.0
14.0,19.0,6.0,97.0,50.0,1.0,0.0,2.0,5.0,2.0,1113.0,4.0,1113.0,1971.0,2.0,2.0,7.0,1.0,4.0,81.0,1.0,2.0,689.0,253000.0
14.0,16.0,6.0,102.0,57.0,1.0,0.0,2.0,5.0,2.0,1391.0,4.0,1391.0,1962.0,2.0,2.0,5.0,0.0,4.0,93.0,1.0,4.0,868.0,239799.0
9.0,18.0,6.0,28.0,1.0,1.0,0.0,1.0,2.0,1.0,1032.0,4.0,1207.0,2403.0,2.0,1.0,10.0,2.0,4.0,34.0,0.0,1.0,349.0,244400.0
4.0,11.0,5.0,70.0,31.0,1.0,0.0,1.0,2.0,1.0,1728.0,2.0,1728.0,1728.0,2.0,1.0,7.0,0.0,4.0,55.0,0.0,2.0,574.0,150900.0
14.0,14.0,6.0,86.0,46.0,2.0,298.0,2.0,5.0,2.0,992.0,4.0,1022.0,2060.0,2.0,2.0,7.0,1.0,5.0,73.0,1.0,2.0,390.0,214000.0
4.0,4.0,3.0,74.0,28.0,1.0,0.0,1.0,5.0,2.0,1440.0,2.0,1440.0,1440.0,2.0,1.0,7.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,150000.0
4.0,11.0,4.0,47.0,10.0,1.0,0.0,1.0,2.0,1.0,1632.0,2.0,1632.0,1632.0,2.0,1.0,7.0,0.0,4.0,17.0,0.0,2.0,576.0,143000.0
11.0,21.0,5.0,48.0,8.0,2.0,541.0,1.0,2.0,1.0,819.0,3.0,1344.0,1344.0,0.0,2.0,5.0,1.0,3.0,24.0,1.0,2.0,525.0,137500.0
6.0,5.0,4.0,46.0,51.0,1.0,0.0,1.0,1.0,1.0,1088.0,2.0,1188.0,1869.0,0.0,1.0,5.0,0.0,1.0,27.0,0.0,2.0,456.0,124900.0
10.0,10.0,4.0,56.0,13.0,2.0,128.0,1.0,2.0,1.0,1144.0,2.0,1144.0,1144.0,0.0,1.0,4.0,1.0,4.0,61.0,1.0,1.0,796.0,143000.0
11.0,21.0,7.0,95.0,42.0,2.0,236.0,2.0,5.0,2.0,1616.0,4.0,1629.0,1629.0,2.0,2.0,8.0,1.0,4.0,79.0,2.0,4.0,808.0,270000.0
14.0,16.0,6.0,95.0,53.0,2.0,144.0,2.0,5.0,2.0,936.0,4.0,936.0,1776.0,2.0,2.0,5.0,1.0,4.0,79.0,1.0,2.0,474.0,192500.0
11.0,13.0,5.0,44.0,57.0,1.0,0.0,1.0,2.0,1.0,1161.0,2.0,1381.0,1381.0,0.0,2.0,3.0,1.0,4.0,50.0,1.0,2.0,676.0,197500.0
11.0,10.0,4.0,22.0,53.0,1.0,0.0,1.0,2.0,1.0,864.0,3.0,864.0,864.0,0.0,2.0,3.0,0.0,1.0,33.0,1.0,2.0,720.0,129000.0
11.0,12.0,4.0,55.0,18.0,1.0,0.0,1.0,2.0,1.0,828.0,3.0,965.0,965.0,0.0,1.0,4.0,0.0,1.0,41.0,0.0,1.0,300.0,119900.0
7.0,16.0,4.0,44.0,42.0,1.0,0.0,1.0,2.0,2.0,768.0,3.0,768.0,768.0,0.0,1.0,3.0,0.0,1.0,51.0,2.0,1.0,396.0,133900.0
14.0,11.0,4.0,63.0,26.0,2.0,232.0,1.0,2.0,1.0,784.0,4.0,1168.0,1968.0,2.0,1.0,5.0,1.0,4.0,56.0,1.0,2.0,530.0,172000.0
4.0,4.0,5.0,60.0,34.0,2.0,250.0,1.0,2.0,2.0,945.0,2.0,980.0,980.0,2.0,1.0,2.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,127500.0
4.0,17.0,5.0,18.0,1.0,2.0,423.0,1.0,2.0,2.0,979.0,2.0,979.0,1958.0,2.0,1.0,7.0,0.0,4.0,5.0,0.0,2.0,492.0,145000.0
5.0,7.0,5.0,72.0,25.0,1.0,0.0,1.0,2.0,2.0,561.0,2.0,561.0,1229.0,0.0,1.0,3.0,1.0,4.0,33.0,2.0,2.0,462.0,124000.0
11.0,6.0,4.0,50.0,20.0,1.0,0.0,1.0,2.0,1.0,1057.0,2.0,1057.0,1057.0,0.0,1.0,4.0,0.0,1.0,60.0,2.0,2.0,576.0,132000.0
11.0,16.0,6.0,96.0,42.0,1.0,0.0,2.0,5.0,2.0,1337.0,4.0,1337.0,1337.0,2.0,2.0,4.0,0.0,4.0,84.0,1.0,2.0,531.0,185000.0
5.0,19.0,6.0,86.0,46.0,1.0,0.0,2.0,5.0,2.0,696.0,4.0,696.0,1416.0,2.0,2.0,4.0,0.0,1.0,73.0,0.0,2.0,484.0,155000.0
11.0,3.0,4.0,48.0,58.0,1.0,0.0,1.0,2.0,1.0,858.0,3.0,858.0,858.0,0.0,1.0,2.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,116500.0
14.0,13.0,5.0,74.0,47.0,2.0,424.0,1.0,2.0,2.0,1330.0,2.0,1542.0,2872.0,2.0,1.0,11.0,1.0,4.0,60.0,2.0,2.0,619.0,272000.0
5.0,9.0,5.0,70.0,31.0,1.0,0.0,1.0,2.0,2.0,804.0,2.0,804.0,1548.0,2.0,2.0,5.0,1.0,1.0,55.0,0.0,2.0,440.0,155000.0
11.0,16.0,8.0,103.0,56.0,1.0,0.0,2.0,5.0,3.0,1800.0,4.0,1800.0,1800.0,2.0,3.0,5.0,0.0,4.0,88.0,2.0,2.0,702.0,239000.0
